REPORTING_PERIOD,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,AMH01 - People in contact with adult mental health services at the end of RP,AMH02 - People in contact with adult mental health services on CPA at the end of RP,AMH03 - People in contact with adult mental health services on CPA aged 18-69  at the end of RP,AMH04 - People in contact with adult mental health services on CPA at the end of RP with HoNOS recorded,AMH05 - People in contact with adult mental health services on CPA for 12 months at the end of RP,AMH06 - People in contact with adult mental health services on CPA for 12 months with review at the end of RP,"AMH09a - People subject to detention, adult acute MH care, at end of RP",AMH14 - People in contact with adult mental health services aged 18-69 on CPA at the end of RP in settled accommodation,AMH15 - % of people in contact with adult mental health services aged 18-69 on CPA at the end of the RP in settled accommodation,AMH17 - People in contact with adult mental health services aged 18-69 on CPA at the end of RP in employment,AMH18 - % of people in contact with adult mental health services aged 18-69 on CPA at the end of the RP in employment,AMH21 - Open ward stays in adult mental health services at the end of RP,AMH21a - Open Ward stays in adult acute mental health care at end of RP,AMH21b - Open Ward stays in specialised adult mental health services at end of RP,AMH22a - Open ward stays with distance to treatment >=50km in adult acute mental health care at end of RP,AMH22b - Open ward stays with distance to treatment >=50km in adult specialist mental health care at end of RP,AMH23 - Open referrals in adult mental health services at end of RP,"AMH48a - Ward stays ending, adult acute MH care, in RP","AMH59a - Open ward stays with distance to treatment 0-19km, adult acute MH care at end of RP","AMH59b - Open ward stays with distance to treatment 20-49km, adult acute MH care at end of RP","AMH59c - Open ward stays with distance to treatment 50-99km, adult acute MH care at end of RP","AMH59d - Open ward stays with distance to treatment 100km and over, adult acute MH care at end of RP",CYP01 - People in contact with children and young people mental health services at the end of RP,CYP21 - Open ward stays in children and young people mental health services at the end of RP,CYP23 - Open referrals in children and young people mental health services at end of RP,LDA01 - People in contact with LDA services at the end of RP,LDA08 - People in contact with LDA services subject to the MHA at the end of RP,LDA09 - People in contact with LDA services subject to detention at the end of RP,LDA10 - People in contact with LDA services subject to CTO or conditional discharge at the end of RP,LDA11 - People in contact with LDA services subject to a short term order at the end of RP,MH01 - People in contact with mental health services at the end of RP,MH01a - People in contact with mental health services aged 0 to 18 at the end of RP,MH01b - People in contact with mental health services aged 19 to 64 at the end of RP,MH01c - People in contact with mental health services aged 65 and over at the end of RP,MH08 - People in contact with mental health services subject to the MHA at the end of RP,"MH08a - People in contact with mental health services subject to the MHA at the end of RP, age 0-17",MH09 - People in contact with mental health services subject to detention at the end of RP,"MH09a - People in contact with mental health services subject to detention at the end of RP, aged 0-17","MH09b - People in contact with mental health services subject to detention at the end of RP, aged 18-64","MH09c - People in contact with mental health services subject to detention at the end of RP, aged 65 and over",MH10 - People in contact with mental health services subject to CTO or conditional discharge at the end of RP,"MH10a - People in contact with mental health services subject to CTO or conditional discharge at the end of RP, aged 0-17",MH11 - People in contact with mental health services subject to a short term order at the end of RP,MHS01 - People in contact with services at the end of RP,MHS02 - People on CPA  at the end of RP,MHS07 - People with an open hospital spell at the end of RP,"MHS07a - People with an open hospital spell at the end of RP, aged 0 to 18","MHS07b - People with an open hospital spell at the end of RP, aged 19 to 64","MHS07c - People with an open hospital spell at the end of RP, aged 65 and over",MHS08 - People subject to the MHA at the end of RP,"MHS08a - People subject to the MHA at the end of RP, aged 0-17",MHS09 - People subject to detention at the end of RP,MHS10 - People subject to CTO or conditional discharge at the end of RP,MHS11 - People subject to a short term order at the end of RP,"MHS11a - People subject to a short term order at the end of RP, aged 0-17",MHS13 - People in contact with services at the end of RP with accommodation status recorded,MHS16 - People in contact with services at the end of RP with employment status recorded,MHS19 - People with a crisis plan in place at the end of RP,MHS20 - People in contact with services at the end of RP  with a diagnosis recorded,MHS21 - Open ward stays at the end of RP,"MHS21a - Open ward stays at the end of RP, aged 0-18","MHS21b - Open ward stays at the end of RP, aged 19-64","MHS21c - Open ward stays at the end of RP, aged 65 and over","MHS22 - Open ward stays, distance >=50km at end of RP","MHS22a - Open ward stays, distance >=50km at end of RP, aged 0-18","MHS22b - Open ward stays, distance >=50km at end of RP, aged 19-64","MHS22c - Open ward stays, distance >=50km at end of RP, aged 65 and over",MHS23 - Open referrals at the end of RP,MHS23a - Open referrals to perinatal mental health team at the end of RP,MHS23b - Open referrals to crisis resolution service or home treatment team at the end of RP,MHS23c - Open referrals to memory services team at the end of RP,MHS24 - Bed days in RP,MHS25 - Bed days less leave in RP,MHS26 - Days of delayed discharge in RP,MHS27 - Admissions to hospital in RP,MHS28 - Discharges from hospital in RP,MHS29 - Contacts in RP,MHS29a - Contacts with perinatal mental health team in RP,MHS29b - Contacts with crisis resolution service or home treatment team in RP,MHS29c - Contacts with memory services team in RP,MHS30 - Attended contacts in RP,MHS30a - Attended contacts with perinatal MH team in Reporting Period,MHS30b - Attended contacts with crisis resolution service or home treatment team in Reporting Period,MHS30c - Attended contacts with memory services team in Reporting Period,MHS31 - AWOL episodes in RP,MHS32 - Referrals starting in RP,MHS33 - People assigned to a Mental Health Care Cluster at end of RP,MHS57 - Number of people discharged from the service in RP,MHS58 - Missed care contacts in RP,CCR70 - New Emergency Referrals to Crisis Care teams in RP,"CCR70a - New Emergency Referrals to Crisis Care teams in RP, Aged 18 and over",CCR71 - New Urgent Referrals to Crisis Care teams in RP,"CCR71a - New Urgent Referrals to Crisis Care teams in RP, Aged 18 and over",CCR72 - New Emergency Referrals to Crisis Care teams in RP with first face to face contact,"CCR72a - New Emergency Referrals to Crisis Care teams in RP, with first face to face contact, Aged 18 and over",CCR73 - New Urgent Referrals to Crisis Care teams in RP with first face to face contact,"CCR73a - New Urgent Referrals to Crisis Care teams in RP, with first face to face contact, Aged 18 and over"
Aug-18,Final,CCG - GP Practice or Residence,06W,NHS NORWICH CCG,NONE,NONE,3435,550,530,405,335,50,25,425,81,45,9,85,45,25,5,5,3865,45,30,*,*,*,585,5,640,20,10,5,*,*,3995,625,2670,700,95,*,65,*,50,10,35,*,*,4010,600,100,5,80,15,105,*,70,35,*,*,1240,1395,2560,350,100,5,80,15,20,*,15,*,4525,90,40,420,3010,2795,140,50,50,6660,90,455,440,5255,80,450,270,5,1655,280,1245,1395,75,75,30,30,50,50,20,20
Aug-18,Final,CCG - GP Practice or Residence,06Y,NHS SOUTH NORFOLK CCG,NONE,NONE,2265,285,255,210,145,15,10,220,85,30,12,40,25,5,*,*,2515,25,10,10,*,*,510,10,555,25,*,*,*,*,2760,565,1485,710,25,*,20,*,10,5,*,*,*,2775,320,50,10,30,15,25,*,20,*,*,*,695,705,1760,275,50,10,30,15,10,*,*,*,3085,55,35,395,1630,1525,90,20,20,4960,80,290,320,3635,70,285,295,*,1190,210,950,1325,55,50,20,20,30,30,15,15
Aug-18,Final,CCG - GP Practice or Residence,07G,NHS THURROCK CCG,NONE,NONE,3095,285,240,15,200,185,5,110,45,15,7,25,10,*,*,*,4195,30,10,*,*,*,45,*,45,55,*,*,*,*,3120,520,1660,940,10,*,10,*,10,*,*,*,*,3150,285,25,*,15,5,10,*,10,*,*,*,1175,1030,20,1480,25,*,15,5,*,*,*,*,4295,*,10,395,920,870,*,25,35,3855,*,130,230,2970,*,110,215,*,610,1395,445,885,5,5,40,40,*,*,35,35
Aug-18,Final,CCG - GP Practice or Residence,07H,NHS WEST ESSEX CCG,NONE,NONE,4555,805,600,690,530,455,15,100,17,25,4,70,25,10,*,*,5740,35,20,*,*,*,75,*,80,300,5,5,*,*,4615,740,2375,1500,45,*,35,*,25,10,5,*,*,4880,840,80,5,45,35,50,*,45,*,*,*,1345,1045,2910,1055,80,5,45,35,10,*,5,*,6385,*,85,1625,2715,2695,125,35,45,8530,5,395,1635,5565,5,380,910,*,1165,2700,820,2885,*,*,70,70,*,*,25,25
Aug-18,Final,CCG - GP Practice or Residence,07J,NHS WEST NORFOLK CCG,NONE,NONE,1420,280,230,220,100,10,10,175,76,25,11,35,20,*,5,*,1570,25,10,*,*,*,480,*,515,10,*,*,*,*,1890,505,905,480,25,*,20,*,10,5,10,*,*,1895,305,35,*,20,15,25,*,20,10,*,*,825,740,1280,230,35,*,20,15,15,*,10,*,2090,30,50,90,1180,1115,30,20,20,5030,35,710,410,3180,35,625,100,*,975,140,715,1845,15,15,50,50,10,10,35,35
Aug-18,Final,CCG - GP Practice or Residence,07K,NHS WEST SUFFOLK CCG,NONE,NONE,2580,645,550,470,350,35,20,470,85,75,13,55,35,5,5,5,2855,35,15,10,*,*,685,*,735,160,*,*,*,*,3250,740,1750,760,50,*,40,*,25,10,15,*,*,3365,710,65,*,45,15,55,*,40,15,*,*,1800,1650,2000,960,65,*,45,15,15,*,15,*,3750,45,25,380,2005,1865,30,40,35,6875,50,220,740,5070,50,220,190,*,1150,255,845,1810,185,185,15,15,50,50,5,5
Aug-18,Final,CCG - GP Practice or Residence,07L,NHS BARKING AND DAGENHAM CCG,NONE,NONE,2870,700,665,665,550,505,5,380,57,35,5,55,30,20,*,5,3420,75,30,*,*,*,615,5,635,500,*,*,*,*,3440,715,2190,540,80,5,25,*,20,*,60,*,*,3865,705,55,5,45,*,85,5,25,60,*,*,1120,875,760,345,60,5,50,*,5,*,5,*,4755,90,70,335,2105,1980,*,35,45,9075,175,1240,445,6940,130,1065,315,*,930,2115,845,2035,15,15,95,95,10,10,70,70
Aug-18,Final,CCG - GP Practice or Residence,07M,NHS BARNET CCG,NONE,NONE,3840,780,655,450,475,440,5,480,73,35,6,125,15,100,*,*,4980,30,5,*,*,*,2535,10,2695,225,5,*,5,*,6325,2540,2660,1130,140,*,35,*,30,*,100,*,*,6455,785,140,10,95,35,140,*,35,100,*,*,1530,1305,35,600,140,10,100,35,*,*,*,*,7880,30,135,400,4590,4500,155,60,70,11980,45,1825,405,9635,40,1695,345,*,1240,2315,870,2185,5,5,40,40,*,*,35,35
Aug-18,Final,CCG - GP Practice or Residence,07N,NHS BEXLEY CCG,NONE,NONE,4040,400,270,275,215,215,20,195,71,35,13,75,55,*,*,*,5320,175,45,*,*,*,845,*,885,240,10,5,*,*,4725,1930,1675,1115,60,*,30,*,25,5,30,*,*,4950,435,85,*,50,30,65,*,35,30,*,*,730,1095,545,1885,85,*,50,30,*,*,*,*,6490,*,95,*,2640,2590,85,65,65,6900,5,60,*,4935,*,50,*,*,1350,1165,920,880,25,25,40,40,5,5,10,10
Aug-18,Final,CCG - GP Practice or Residence,07P,NHS BRENT CCG,NONE,NONE,3635,890,790,765,710,650,20,610,77,60,8,185,35,50,*,*,6605,30,30,*,*,*,1045,5,1220,685,15,15,*,*,4635,1040,2875,720,205,*,125,*,110,15,75,*,*,5150,895,205,5,170,25,220,*,140,75,*,*,4795,4785,155,4080,205,5,175,25,5,*,5,*,9025,90,635,405,6090,6005,90,70,70,8475,110,990,465,6935,95,950,425,*,1375,525,845,1530,60,60,105,105,40,40,85,85
Aug-18,Final,CCG - GP Practice or Residence,07Q,NHS BROMLEY CCG,NONE,NONE,5240,525,405,305,340,335,25,280,70,25,6,80,60,10,*,*,6705,135,55,*,*,*,990,*,1070,360,10,10,*,*,6195,1590,3135,1465,55,*,40,*,35,5,10,*,*,6515,615,90,5,70,15,65,*,50,10,*,*,1700,1545,515,2150,90,5,70,15,*,*,*,*,8230,*,275,*,2865,2820,15,65,65,9370,10,405,*,6860,10,290,*,*,1670,1800,1050,1045,120,120,170,170,10,10,15,15
Aug-18,Final,CCG - GP Practice or Residence,07R,NHS CAMDEN CCG,NONE,NONE,5995,1180,1100,975,975,845,85,735,67,60,5,150,115,25,*,*,7450,275,95,*,*,*,1455,5,1570,125,5,*,*,*,7410,1345,4375,1660,225,*,105,*,80,25,115,*,*,7490,1180,155,*,125,30,230,*,110,115,*,*,3115,2570,30,3170,160,*,125,30,*,*,*,*,9130,25,120,1140,4965,4615,305,70,70,10610,40,430,585,8340,30,370,525,5,1305,3920,1000,2260,10,10,20,20,5,5,15,15
Aug-18,Final,CCG - GP Practice or Residence,07T,NHS CITY AND HACKNEY CCG,NONE,NONE,6580,1025,895,920,690,670,80,290,33,35,4,260,115,125,*,10,9135,175,105,*,*,*,830,10,850,345,*,*,*,*,7375,1800,4965,610,240,*,210,*,190,20,30,*,*,7640,1025,265,*,235,30,240,*,210,30,*,*,1445,1420,30,2260,270,*,235,30,10,*,10,*,10325,20,10,150,8110,7650,*,110,110,12230,45,100,105,8330,30,90,80,*,1730,445,1465,3415,*,*,*,*,*,*,*,*
Aug-18,Final,CCG - GP Practice or Residence,07V,NHS CROYDON CCG,NONE,NONE,6365,1140,970,920,785,635,90,360,37,35,3,185,120,35,*,*,7770,70,100,*,*,*,870,5,930,130,15,15,*,*,7150,1615,4550,980,170,*,155,*,135,15,15,*,*,7220,1145,205,10,170,20,185,*,170,15,*,*,1630,1690,815,1940,205,10,170,20,10,*,10,*,8805,140,60,490,5990,5900,130,65,60,12170,200,985,305,10660,175,935,270,*,1530,2280,980,1475,10,10,90,90,*,*,70,70
Aug-18,Final,CCG - GP Practice or Residence,07W,NHS EALING CCG,NONE,NONE,6595,1105,1025,890,735,670,70,540,53,75,7,210,95,70,*,*,8295,60,85,*,*,*,1305,10,1400,240,*,*,*,*,7860,1320,4495,2045,230,*,170,*,145,20,60,*,*,7920,1105,220,10,180,30,235,*,170,60,*,*,2525,2550,605,1215,220,10,180,30,15,*,10,*,9800,80,445,1260,6740,6360,440,55,55,11575,135,1580,1285,7920,95,1305,585,*,1365,3075,1160,3615,15,15,80,80,10,10,55,55
Aug-18,Final,CCG - GP Practice or Residence,07X,NHS ENFIELD CCG,NONE,NONE,3160,1170,1000,875,760,730,5,720,72,50,5,170,5,150,*,5,4190,15,*,*,*,*,1880,15,1995,110,*,*,*,*,4985,1850,2230,900,215,*,75,*,70,*,135,*,*,5045,1170,185,5,165,20,215,*,80,135,*,*,1800,1525,30,200,190,5,165,20,10,*,10,*,6270,15,100,325,5785,5750,155,60,55,12145,25,1345,220,9700,20,1085,175,*,1080,2160,785,2020,*,*,35,35,*,*,25,25
Aug-18,Final,CCG - GP Practice or Residence,07Y,NHS HOUNSLOW CCG,NONE,NONE,3615,500,465,400,335,325,30,280,61,45,10,85,45,25,*,*,4385,30,40,*,*,*,1650,*,1710,330,*,*,*,*,5245,1695,2390,1160,105,*,60,*,55,*,45,*,*,5265,505,95,*,75,15,110,*,65,45,*,*,1150,1180,370,805,95,*,75,15,5,*,5,*,6140,60,130,570,2985,2745,75,30,30,7830,85,740,455,5415,65,645,45,*,990,1445,830,2400,10,10,55,55,10,10,45,45
Aug-18,Final,CCG - GP Practice or Residence,08A,NHS GREENWICH CCG,NONE,NONE,6975,985,840,380,665,655,35,485,58,45,6,140,80,35,*,10,9495,180,75,*,*,*,850,*,900,345,40,40,*,*,7700,2850,3675,1165,115,*,85,*,65,15,30,*,*,7985,1095,190,5,150,30,155,*,125,30,*,*,1080,1090,660,2560,190,5,150,30,15,*,15,*,10770,*,310,*,5730,5690,135,85,80,9815,*,525,*,6720,*,375,*,*,1850,1400,1365,1580,35,35,35,35,5,5,10,10
Aug-18,Final,CCG - GP Practice or Residence,08C,NHS HAMMERSMITH AND FULHAM CCG,NONE,NONE,3345,700,640,560,550,505,40,360,56,45,7,90,55,20,*,*,4160,45,55,*,*,*,660,*,690,45,*,*,*,*,3985,650,2645,685,100,*,70,*,60,10,30,*,*,3995,700,95,*,75,15,100,*,70,30,*,*,1350,1335,355,790,95,*,80,15,*,*,*,*,4875,65,80,480,2885,2630,200,45,40,6190,110,810,440,4850,80,735,395,*,895,1500,695,1310,15,15,45,45,10,10,35,35
Aug-18,Final,CCG - GP Practice or Residence,08D,NHS HARINGEY CCG,NONE,NONE,2750,780,680,480,485,470,10,460,67,30,4,135,15,105,*,5,3520,35,15,*,*,*,1925,5,2080,190,*,*,*,*,4645,1760,1980,905,165,*,60,*,60,*,105,*,*,4730,790,140,5,125,10,165,*,65,100,*,*,1545,1270,15,270,140,5,125,10,10,*,5,*,5705,40,70,375,4460,4410,100,65,80,8820,60,1405,240,7105,45,1145,180,*,900,1910,685,1595,*,*,15,15,*,*,10,10
Aug-18,Final,CCG - GP Practice or Residence,08E,NHS HARROW CCG,NONE,NONE,2925,405,370,355,310,295,30,290,78,25,7,115,45,20,*,*,5440,40,45,*,*,*,740,5,870,285,25,25,*,*,3630,710,2200,720,110,*,75,*,60,15,30,*,*,3825,415,150,5,120,20,135,*,100,30,*,*,3705,3695,65,3215,150,5,120,20,10,*,5,*,6785,50,495,335,4315,4190,185,40,30,5905,55,785,350,4920,45,750,295,*,885,370,615,975,35,35,45,45,30,30,35,35
